	P35.F11.no.no.no.unknown.mzXML	P36.A1.no.no.no.unknown.190919182402.mzXML	P37.C8.no.no.no.unknown.mzXML	P37.D7.no.no.no.unknown.mzXML	P38.A6.no.no.no.unknown.mzXML	P38.B11.no.no.no.unknown.mzXML	P38.B5.no.no.no.unknown.mzXML	P38.C8.no.no.no.unknown.mzXML	P38.D2.no.no.no.unknown.mzXML	P38.D4.no.no.no.unknown.mzXML	P38.D6.no.no.no.unknown.mzXML	P35.A9.no.no.no.unknown.mzXML	P35.H5.no.no.no.unknown.mzXML	P36.A10.no.no.no.unknown.mzXML	P37.B2.no.no.no.unknown.mzXML	P37.C12.no.no.no.unknown.mzXML	P37.C5.no.no.no.unknown.mzXML	P37.D10.no.no.no.unknown.mzXML	P37.D3.no.no.no.unknown.190919201024.mzXML	P37.E4.no.no.no.unknown.mzXML	P38.A8.no.no.no.unknown.mzXML	P38.C10.no.no.no.unknown.mzXML	P38.C2.no.no.no.unknown.mzXML	P38.C3.no.no.no.unknown.mzXML	P38.C4.no.no.no.unknown.mzXML	P38.C6.no.no.no.unknown.mzXML	P35.F1.no.no.no.unknown.mzXML	P35.F12.no.no.no.unknown.mzXML	P35.F4.no.no.no.unknown.mzXML	P35.F7.no.no.no.unknown.mzXML	P36.A4.no.no.no.unknown.190919185036.mzXML	P37.B8.no.no.no.unknown.mzXML	P37.B9.no.no.no.unknown.mzXML	P37.C3.no.no.no.unknown.mzXML	P37.C6.no.no.no.unknown.mzXML	P37.D4.no.no.no.unknown.mzXML	P37.E10.no.no.no.unknown.mzXML	P37.E8.no.no.no.unknown.mzXML	P37.G5.no.no.no.unknown.mzXML	P37.G8.no.no.no.unknown.190919213007.mzXML	P38.A3.no.no.no.unknown.mzXML	P38.A7.no.no.no.unknown.190919210333.mzXML	P38.B10.no.no.no.unknown.mzXML	P38.B2.no.no.no.unknown.mzXML	P38.B9.no.no.no.unknown.mzXML	P38.C7.no.no.no.unknown.mzXML	P38.D3.no.no.no.unknown.mzXML	P38.D5.no.no.no.unknown.mzXML	P35.E12.no.no.no.unknown.mzXML	P35.E8.no.no.no.unknown.mzXML	P35.F6.no.yes.no.unknown.mzXML	P35.F8.no.no.no.unknown.mzXML	P35.G1.no.no.no.unknown.mzXML	P35.G2.no.yes.no.unknown.mzXML	P35.G8.no.no.no.unknown.mzXML	P36.A6.no.no.no.unknown.190919190353.mzXML	P36.A9.no.no.no.unknown.mzXML	P37.A2.no.no.no.unknown.190919181045.mzXML	P37.A8.no.no.no.unknown.mzXML	P37.B12.no.no.no.unknown.190919215641.mzXML	P37.B3.no.yes.no.unknown.mzXML	P37.C1.no.no.no.unknown.mzXML	P37.C2.no.no.no.unknown.mzXML	P37.D12.no.no.no.unknown.mzXML	P37.D8.no.yes.no.unknown.mzXML	P37.E1.no.no.no.unknown.mzXML	P37.G3.no.no.no.unknown.mzXML	P37.G4.no.yes.no.unknown.mzXML	P38.A10.no.no.no.unknown.190919193029.mzXML	P38.A4.no.no.no.unknown.190919203658.mzXML	P35.A11.no.no.no.unknown.mzXML	P35.A4.no.no.yes.no.mzXML	P35.G3.no.no.no.unknown.mzXML	P35.H11.no.no.no.unknown.mzXML	P35.H8.no.no.no.unknown.mzXML	P36.A11.no.no.no.unknown.mzXML	P36.A12.no.no.no.unknown.mzXML	P36.B3.no.no.no.unknown.mzXML	P36.B4.no.no.no.unknown.mzXML	P37.A7.no.no.no.unknown.mzXML	P37.B11.no.no.no.unknown.mzXML	P37.C11.no.no.no.unknown.mzXML	P37.D1.no.no.no.unknown.mzXML	P37.D6.no.no.no.unknown.mzXML	P37.E7.no.no.no.unknown.mzXML	P37.G12.no.no.no.unknown.190919202341.mzXML	P37.H10.no.no.no.unknown.mzXML	P38.B4.no.no.no.unknown.mzXML	P38.C9.no.no.no.unknown.mzXML	P35.F3.no.no.no.unknown.mzXML	P35.G6.no.no.yes.no.mzXML	P36.A2.no.no.no.unknown.mzXML	P37.B10.no.no.no.unknown.mzXML	P37.C10.no.no.no.unknown.mzXML	P37.C4.no.no.no.unknown.mzXML	P37.C9.no.yes.no.unknown.mzXML	P37.D9.no.no.no.unknown.mzXML	P37.G11.no.no.no.unknown.mzXML	P38.A5.no.yes.no.unknown.mzXML	P35.G7.no.no.no.unknown.mzXML	P35.H6.no.no.no.unknown.mzXML	P37.D5.no.no.no.unknown.mzXML	P38.C5.no.yes.no.unknown.mzXML	P37.E6.no.no.no.unknown.mzXML	P36.A3.no.no.no.unknown.mzXML	P36.B5.no.no.no.unknown.mzXML	P37.E5.no.no.no.unknown.mzXML	P37.H8.no.no.no.unknown.mzXML	P35.E7.no.no.yes.no.mzXML	P37.E9.no.no.no.unknown.mzXML	P37.G6.no.no.no.unknown.mzXML	P38.B1.no.no.no.unknown.mzXML	P37.A3.no.yes.no.unknown.190919205016.mzXML	P37.G7.no.no.no.unknown.mzXML	P35.A10.no.no.yes.no.mzXML	P35.H7.no.no.no.unknown.mzXML	P36.A5.no.yes.no.unknown.mzXML	P35.D8.no.yes.no.unknown.mzXML	P37.F1.no.no.no.unknown.mzXML	P36.B2.no.no.no.unknown.mzXML	P35.B4.no.no.yes.no.mzXML	P35.F9.no.no.no.unknown.mzXML	P36.B1.no.no.no.unknown.mzXML	P35.H9.no.yes.no.unknown.mzXML
P35.G7.no.no.no.unknown.mzXML	0.449209435348	0.646588964233	0.683119493693	0.390114348085	0.519502635078	0.520751962042	0.453871002542	0.608310261825	0.5501456511	0.451620520081	0.354651490419	0.612432663644	0.515413312546	0.494439706736	0.403519996211	0.587517556	0.585843510586	0.332548595998	0.875304010751	0.673172892039	0.477613200216	0.595680660394	0.809268251619	0.629347437517	0.431691132863	0.806194708612	0.313736514941	0.415618916416	0.724048477758	0.900184034551	0.629299943556	0.834493575917	0.804538605195	0.503505811007	0.843400064295	0.41999621213	0.78020951367	0.678309895357	0.471622308943	0.682540306889	0.722208152472	0.496339538993	0.627504754883	0.384609194231	0.626417346945	0.392348509569	0.341643102025	0.430196342575	0.336566607332	0.336921299668	0.792935557482	0.394571018881	0.543576086174	0.530178231121	0.423063251404	0.810544433432	0.53507038407	0.832764491833	0.596775173194	0.614721406266	0.673778464206	0.529215021706	0.749613003498	0.373842866495	0.309111496546	0.685818457	0.488502657466	0.461346772192	0.660582096812	0.629797721889	0.438741546036	0.472567565835	0.418663565965	0.456972518272	0.417868208671	0.377540513	0.329680868654	0.366068632732	0.339710678349	0.688520621221	0.712615411425	0.480468118662	0.554685161219	0.864707841826	0.470405090676	0.567087469701	0.832947808248	0.48207981241	0.68292437289	0.469363767796	0.402186905402	0.466497611799	0.388095269776	0.530566731888	0.64807976624	0.81302858287	0.456791683198	0.497680661493	0.626063570878	0.0	0.514002812542	0.749752333	0.846517901693	0.613066377613	0.417665634253	0.404795001107	0.505937147012	0.376246840752	0.409303221198	0.321140959661	0.725461010314	0.461826596116	0.529246579058	0.458131371916	0.474666530373	0.435911952898	0.834582622338	0.375084353375	0.364451295458	0.577095650885	0.410302574705	0.836742505429	0.341609962012	0.342421876712
P35.H6.no.no.no.unknown.mzXML	0.346045278	0.619676694239	0.717782234246	0.559200803661	0.559437630559	0.524531300475	0.496540963245	0.441446398	0.537549589462	0.485657442743	0.487078357487	0.517774001759	0.315735468	0.436044384282	0.41172505	0.602329725193	0.515394855969	0.502204166	0.877052579123	0.642188281927	0.598772280602	0.45971432681	0.649183501351	0.574353031574	0.497785633502	0.649392480351	0.483315931	0.377838634244	0.572408936359	0.706127564559	0.468242149393	0.840851791398	0.748907432004	0.438100179562	0.63346352245	0.595649344607	0.58650898162	0.784032411216	0.579211473421	0.714753066857	0.625155281063	0.554791836445	0.585932123	0.509446134264	0.528973404822	0.502824095503	0.48743448	0.484875479258	0.509835953716	0.524583325189	0.587684205206	0.284009874642	0.678409393678	0.532505386533	0.501141441252	0.711142249	0.532292878468	0.701294438597	0.495214666505	0.603071627405	0.479289203698	0.597008665813	0.645405285936	0.548024762548	0.518986859038	0.657906680026	0.578832709	0.576429346635	0.662916177831	0.57478157	0.397343240699	0.499587552499	0.394801572697	0.517952060687	0.466845623467	0.507842051476	0.492250913746	0.466128007534	0.472563932264	0.623674617188	0.738523547261	0.584664024377	0.73983332474	0.898042481015	0.615241776192	0.520892219	0.672481262509	0.582335246165	0.504205362752	0.642853305607	0.442416720115	0.40344281421	0.475665455524	0.58682892138	0.519298007039	0.771966390964	0.544378794178	0.506875572	0.539730411	0.514002812542	0.0	0.698713712904	0.63049502937	0.660964156678	0.380044464	0.483505763775	0.572260777428	0.546166527454	0.570854597235	0.533910246165	0.561615199219	0.5991827078	0.529341983471	0.51985960348	0.546669231093	0.361620205404	0.716456600716	0.464732525071	0.521741001522	0.536218566072	0.464986642338	0.721529139861	0.516446991725	0.416354987833
P37.D5.no.no.no.unknown.mzXML	0.622775262132	0.807783172192	0.756969312524	0.716423774276	0.520975911958	0.682904277268	0.671471468493	0.651758743045	0.67740673429	0.600193769	0.686944702626	0.722430206694	0.690450188929	0.671626496149	0.714369012857	0.596358085422	0.646856147766	0.700970431897	0.792135275831	0.660610058	0.630580997662	0.670073316485	0.649741320401	0.553859433892	0.72002441012	0.611829245553	0.768920940693	0.607630312962	0.776909829335	0.863097688205	0.8133955884	0.859398706773	0.569248481015	0.703512217186	0.651718339522	0.669973508485	0.499146188254	0.757904392968	0.671591537314	0.630319726924	0.63929150818	0.67748603229	0.642383502073	0.655809342516	0.664659774168	0.677978621644	0.708036606876	0.659097322193	0.692321198	0.790799617151	0.732831866935	0.669398589827	0.76005256648	0.723328193553	0.671255933493	0.830738138508	0.81743616073	0.832707141836	0.59753005261	0.648525746527	0.630890195185	0.702915568228	0.641306989	0.703119998594	0.704891694295	0.677946245932	0.657212731028	0.641055268615	0.654333018864	0.672307273983	0.739588314651	0.744787028	0.600011624	0.698025571963	0.73977263152	0.789877521261	0.742794400643	0.728852425085	0.733591404932	0.706578016027	0.745402650018	0.661431082508	0.606980134786	0.809818848039	0.58853198144	0.738478801785	0.595338338607	0.605328877395	0.648355277879	0.629755759777	0.721205482394	0.782572214	0.686246425255	0.634065651549	0.696297793304	0.709298952651	0.61032113361	0.611603478165	0.669010868993	0.749752333	0.698713712904	0.0	0.780272106879	0.658448032708	0.797198147608	0.713553514289	0.583614839666	0.69752434721	0.819775347939	0.691076022699	0.642027247253	0.642210557894	0.747296344011	0.673622355306	0.645530984354	0.718537498141	0.734651398531	0.691140492544	0.712849611574	0.785977342214	0.717120360556	0.722507216694	0.798230115908	0.726316185274
P38.C5.no.yes.no.unknown.mzXML	0.778936940221	0.848264391848	0.796844801539	0.835203025412	0.756126205	0.766674380467	0.763724757882	0.703985203296	0.75978604048	0.73903728213	0.752707209	0.54013391423	0.737192206263	0.808459230287	0.73021074127	0.773070196908	0.628208230115	0.773807479226	0.884540534231	0.787294998575	0.755643765611	0.648813036878	0.758788383482	0.713535814	0.644231523712	0.62515269475	0.817946095182	0.790260371629	0.536990370768	0.552035189776	0.731048745479	0.887998118392	0.829807065851	0.534486935931	0.58065035479	0.795472343511	0.755743261611	0.843829469312	0.789253437421	0.803550878098	0.809456386714	0.775773550448	0.505476885495	0.771049352886	0.765050366648	0.639134308	0.754526770245	0.747582157379	0.829592433767	0.83707655057	0.441327549838	0.677627079161	0.860496443	0.800978069	0.777542420889	0.785961922214	0.862250685275	0.462419364613	0.804057068392	0.816320232908	0.607678193412	0.801308573093	0.453645209907	0.804189319	0.7996573758	0.803339136787	0.768341340232	0.770089862575	0.812021888094	0.802559508197	0.7997269411	0.793562850587	0.78064078411	0.830970303761	0.755565061	0.839771983641	0.827780847086	0.818328013363	0.798167099303	0.76005258236	0.799363888401	0.790211793895	0.839752278	0.899709406804	0.768136546348	0.842770986157	0.815080285908	0.73983043374	0.583454665208	0.77820491222	0.785272030644	0.632411250265	0.789187620422	0.766808147883	0.475943298476	0.769618241225	0.822340881467	0.800872931199	0.735687545264	0.846517901693	0.63049502937	0.780272106879	0.0	0.781824549655	0.715403531285	0.809074600477	0.768091348464	0.775492684449	0.861035237072	0.788262221741	0.770965561344	0.784576088108	0.804265923391	0.779093178442	0.765087247765	0.762899959644	0.828320158	0.800463313599	0.784948876	0.824949278825	0.767378182814	0.725469226137	0.837275780407	0.761584850762
P37.E6.no.no.no.unknown.mzXML	0.66015875668	0.809631213	0.525602985404	0.5999576704	0.597846715402	0.613098230161	0.505495443247	0.668495124663	0.556203990331	0.547106475679	0.595163157405	0.621816738567	0.693467378613	0.616716183958	0.596969862806	0.517693988412	0.518924080924	0.581919963836	0.751578105745	0.664393972664	0.553380378563	0.56559098252	0.674904240975	0.603350447397	0.598185663205	0.667525669997	0.638095266724	0.619345864523	0.761985404119	0.875810869062	0.802684149283	0.821417483804	0.712973616722	0.591330861226	0.765463527117	0.502708078741	0.644509657244	0.652966196041	0.505396562484	0.594334770608	0.661703771831	0.621267088136	0.637121122726	0.576896785212	0.555222999778	0.629471158371	0.575502342849	0.553549035116	0.595527383225	0.658672042536	0.758922764603	0.590809829614	0.626865922373	0.692290529308	0.635553450182	0.827187512346	0.768328798695	0.851750089593	0.612243696163	0.714398042143	0.553342682777	0.628524034415	0.591438025591	0.646814426353	0.533518665	0.633491789833	0.523395095953	0.489862257785	0.694994190458	0.687598596625	0.692907673461	0.63035632463	0.616024407576	0.66911441082	0.67006330233	0.690781620546	0.634580256548	0.653715690039	0.644435364889	0.694460375764	0.583621336249	0.56066719822	0.452618757547	0.815054060862	0.450722935373	0.728858735542	0.749442876125	0.490651498	0.615341880577	0.579354368734	0.622895992508	0.706687019707	0.534324116397	0.528982829236	0.657236473	0.57797960933	0.532781834066	0.641837949716	0.562897156874	0.613066377613	0.660964156678	0.658448032708	0.781824549655	0.0	0.700803257598	0.661312879185	0.47653610757	0.521040902437	0.71146725182	0.571275090929	0.589833302025	0.614133039579	0.697326666908	0.51655312845	0.57173569	0.65923635883	0.815533264184	0.606065178576	0.524832998475	0.695776982	0.626134448682	0.813689967279	0.671277137151	0.619406688
P36.A3.no.no.no.unknown.mzXML	0.451630438	0.521236104042	0.68869705658	0.529871615705	0.617361943617	0.529148467471	0.555032233333	0.576999079	0.64042828036	0.551161932776	0.488250412488	0.512451347756	0.404063477	0.386650775307	0.502450718	0.695343866914	0.557119483886	0.459030991	0.882788793117	0.715498415146	0.596824126605	0.616076212576	0.786604366213	0.694576894695	0.504460293496	0.76030813824	0.290568186	0.389136294222	0.627579726441	0.7998816937	0.518277739168	0.841235550397	0.825394297698	0.494649924505	0.76001656064	0.581226448628	0.763378824355	0.767260865233	0.590977338409	0.73912182487	0.722755533307	0.594454714406	0.599237545	0.51323289127	0.690844930227	0.518552221519	0.49038921	0.543677254228	0.479557527822	0.337367384657	0.685514215157	0.355350035678	0.646698374647	0.396229621396	0.336164600004	0.734013391	0.384035107616	0.728507922543	0.666873079333	0.696945970545	0.646727936117	0.657076197543	0.728507370186	0.535515988536	0.487447155975	0.744080710768	0.613592363	0.565816637651	0.736760371868	0.689045296	0.353473295677	0.341922985026	0.404627694702	0.382605067161	0.259252246259	0.302751168092	0.365197436683	0.333031873667	0.273236781363	0.690375824155	0.731351856269	0.581420250372	0.691178598691	0.876526253028	0.645580610177	0.607365126	0.839098689759	0.632723707265	0.606934629803	0.64227364061	0.351252927297	0.287946830864	0.521181335479	0.654108600481	0.567831383136	0.787407054764	0.577123108308	0.567396819	0.687510893	0.417665634253	0.380044464	0.797198147608	0.715403531285	0.700803257598	0.0	0.280570449079	0.664921355335	0.556076347444	0.348988145111	0.512909789218	0.708225814146	0.669739710835	0.584317548416	0.574340149426	0.59482526719	0.302943230257	0.817820253818	0.356254316287	0.521500915522	0.41007905982	0.331162857672	0.754503735877	0.300937331049	0.29011087858
P36.B5.no.no.no.unknown.mzXML	0.416481674875	0.448932460724	0.712151128742	0.495780533513	0.593497398203	0.509334444227	0.542902595	0.582453033626	0.63203055692	0.513093651487	0.453368558273	0.608198553392	0.411481719883	0.336745318327	0.574854040638	0.652709083563	0.615584539345	0.452040004822	0.828305851429	0.677132618516	0.555467662334	0.671907926984	0.773852812565	0.665362564167	0.569503744076	0.750613421623	0.236723932145	0.392558952126	0.722318325	0.898952751	0.610708448336	0.836704314653	0.771783555255	0.574985067063	0.843735274	0.560203242319	0.717491045848	0.717522763706	0.5598343571	0.677884206322	0.742025683742	0.568324528079	0.583594563625	0.498092555	0.682515356683	0.511985096244	0.490722367764	0.507944091984	0.44996138575	0.296162326815	0.758907365482	0.421171516579	0.608177970196	0.313959569343	0.297356779	0.80660358429	0.312880102718	0.822026441623	0.661237496847	0.638534311	0.734176954734	0.672938988962	0.794197763691	0.486477365257	0.44038288072	0.741776186162	0.561023893658	0.559746910321	0.701873489298	0.669030158496	0.322238431678	0.343830870016	0.356564328643	0.30600052547	0.255612337372	0.237009040433	0.349485560651	0.347333443632	0.21023514458	0.738992859522	0.717811614705	0.581661074	0.662881260169	0.869372933558	0.561855725876	0.610651647584	0.834415475	0.576554126788	0.634043277366	0.604401706374	0.264033715576	0.43360366115	0.532730024168	0.628934393	0.677296722839	0.796820796946	0.53607052984	0.5336165457	0.674531785488	0.404795001107	0.483505763775	0.713553514289	0.809074600477	0.661312879185	0.280570449079	0.0	0.615278340962	0.547079986132	0.383061677827	0.511758826953	0.694466623611	0.616313530384	0.559069690102	0.574552593064	0.557407899779	0.326405359326	0.846754076077	0.316267641393	0.532229121234	0.350387706675	0.270478490918	0.822129308178	0.238020404286	0.248002940624
P37.E5.no.no.no.unknown.mzXML	0.528613661471	0.703058805703	0.683891665951	0.477738097306	0.521508288	0.516643959967	0.35988354268	0.516865319483	0.373269152253	0.381710396309	0.40304923	0.654237774173	0.53019668747	0.605050953592	0.421026401579	0.341371774635	0.447689677657	0.393746048606	0.821411201357	0.619247269238	0.502932982243	0.37618636556	0.581001063838	0.410879242	0.396906838206	0.557537625885	0.538187741462	0.488638414534	0.737475590869	0.874667290937	0.737737351442	0.847438713534	0.712578911437	0.509533541981	0.754458412877	0.455191413362	0.559414110101	0.720785676558	0.439228656122	0.64085940018	0.588066976382	0.487942495024	0.558691315441	0.377664829689	0.42698828314	0.439838405	0.364864999635	0.357301476964	0.569237472938	0.561826552534	0.74684632438	0.464375469268	0.655887514	0.645121226	0.561693664781	0.82046531618	0.718629025563	0.801703295595	0.522068732956	0.563896999782	0.381827232073	0.485218850831	0.613543808227	0.48453249	0.392747008393	0.59241614863	0.411491058589	0.41192868147	0.6007315262	0.552623994447	0.567872270216	0.587402384175	0.47910962226	0.645711342594	0.595183468	0.626599173494	0.621538316189	0.613394379773	0.593779365609	0.63320585455	0.682211286636	0.495688291748	0.544322628	0.836654760627	0.333043132	0.544990594455	0.673155415837	0.348184700348	0.497868782251	0.564794502394	0.509270544472	0.675486057351	0.401912426196	0.41915525571	0.591533554592	0.733464474731	0.443887322332	0.481078879519	0.435944634564	0.505937147012	0.572260777428	0.583614839666	0.768091348464	0.47653610757	0.664921355335	0.615278340962	0.0	0.386168270228	0.649123898807	0.362183727232	0.459604793811	0.463279932268	0.586516599827	0.352626021295	0.446891869447	0.573764986361	0.683726058	0.487942609536	0.395550082	0.673099704673	0.536845683621	0.846638606077	0.58793212103	0.511534990512
P37.H8.no.no.no.unknown.mzXML	0.510835053489	0.727061382727	0.693553261831	0.498880110253	0.412294628	0.486816428026	0.348358440674	0.566315298434	0.407159245186	0.342785259329	0.35194672	0.622856475189	0.591052806409	0.614044198579	0.393621779606	0.398789264405	0.50656139248	0.348438467652	0.85983571428	0.630832229262	0.429252952427	0.422901474443	0.667806854664	0.469391023	0.303577318393	0.656717698687	0.43021667757	0.502178505493	0.727103705864	0.875391652938	0.710367466593	0.833390759583	0.75806157921	0.442865523114	0.761005736881	0.470928701323	0.58814308703	0.688225215624	0.281699361437	0.627175164186	0.623150569435	0.397418823205	0.562646819437	0.384719825692	0.462141793193	0.352561072	0.278067144722	0.348409698977	0.492496461284	0.486835858796	0.744443557383	0.401687810299	0.603979233	0.6529459	0.557534814779	0.778252415222	0.694659414611	0.778241737665	0.477819921044	0.6007398898	0.521403698282	0.509334115699	0.713225728426	0.413438605	0.335790573336	0.618542809526	0.341858522658	0.338701013653	0.56078907222	0.536416805464	0.461913607269	0.572986307146	0.494530374253	0.598789835805	0.545269088	0.509500586962	0.511849091244	0.523294363953	0.475407744787	0.596609499605	0.664573032671	0.443468207722	0.549180949	0.878201598837	0.351850410972	0.56957444243	0.696824727848	0.328781424329	0.558536096221	0.459265076974	0.500185396499	0.586150895172	0.377151587246	0.354884477677	0.627192790627	0.772483460185	0.45013846135	0.495251462505	0.468830842531	0.376246840752	0.546166527454	0.69752434721	0.775492684449	0.521040902437	0.556076347444	0.547079986132	0.386168270228	0.0	0.580870570298	0.274018463541	0.505840658741	0.397466463301	0.536507077927	0.298733182403	0.385267353385	0.52000790928	0.782718282	0.505195643484	0.267711049	0.697042035697	0.509403085717	0.818684811091	0.481305832297	0.413438179413
P35.E7.no.no.yes.no.mzXML	0.489787966113	0.509795934422	0.762914561143	0.518730799807	0.647897204148	0.544500357626	0.541335417595	0.654893762251	0.640705561114	0.595381008162	0.462081244558	0.680419218185	0.513628787266	0.452028240727	0.55240722389	0.732436018301	0.654256434965	0.442034135808	0.908417563343	0.76460830165	0.577994135614	0.69026823446	0.831198493161	0.716120191794	0.53286702805	0.827165760308	0.303195145737	0.46292689914	0.753282961388	0.909888535064	0.674809696008	0.866740094064	0.841485564261	0.650606934753	0.875834996222	0.574673256737	0.80163025434	0.802040989226	0.586924132077	0.794534637191	0.817855095011	0.637242883241	0.667706500796	0.509069302692	0.698722046942	0.588710918189	0.496513176874	0.572601042386	0.439986490841	0.261768831053	0.814574706675	0.475086088372	0.661038133694	0.439536669336	0.350793545073	0.880616240238	0.401493678845	0.892107227046	0.719425893241	0.702969062099	0.77030911358	0.659139474634	0.841673840146	0.546102185659	0.470363410743	0.750336903612	0.61832258255	0.587706502255	0.809303069674	0.764482181361	0.414474620493	0.399912470503	0.410708260625	0.460790012029	0.289092280526	0.296816288073	0.348404090806	0.296743789669	0.352590604307	0.79915360123	0.78220286195	0.580099533277	0.667104875485	0.881152070384	0.638588521011	0.6704339967	0.884606249923	0.64417627292	0.712258591071	0.666556264338	0.364462482833	0.483106758799	0.565012812877	0.699680969211	0.699558259065	0.863121567639	0.582908795138	0.604246136049	0.689517034022	0.409303221198	0.570854597235	0.819775347939	0.861035237072	0.71146725182	0.348988145111	0.383061677827	0.649123898807	0.580870570298	0.0	0.534401349693	0.792857591457	0.653634467123	0.631669345444	0.527097901261	0.609421091084	0.353473538335	0.886550293914	0.400436026484	0.557704153259	0.469411366775	0.358601772373	0.878079311267	0.279569819656	0.360843107412
P37.E9.no.no.no.unknown.mzXML	0.468725311328	0.685293941157	0.718481917941	0.351066761596	0.438930137842	0.445514085941	0.387441765613	0.522128776195	0.43705135697	0.304420878391	0.280649754079	0.661962253676	0.548695015128	0.577376762268	0.305835297735	0.479202731864	0.518602207166	0.228335585929	0.87722410943	0.613560241807	0.480244370079	0.466905393132	0.702298958042	0.521875129717	0.36578302522	0.711109418011	0.39586529651	0.402861535687	0.752348428248	0.895891633104	0.703563442075	0.85009764175	0.79539504333	0.492448312776	0.802660343197	0.410194455359	0.658000335368	0.718372746986	0.388008019142	0.686837773626	0.618802472	0.407933534072	0.57586163206	0.337880833662	0.539309375	0.284402790073	0.215560965961	0.323586085029	0.484114402095	0.454817840726	0.775813371673	0.369385338261	0.629933618555	0.60684981759	0.487302407513	0.815114369462	0.655960593204	0.798844098905	0.50849997372	0.569337509431	0.562443082	0.470994306703	0.736818547868	0.305850916041	0.229012111385	0.645579805949	0.425176718437	0.376792008493	0.586289794827	0.576904532058	0.466697158067	0.564054791782	0.449053226102	0.564323590614	0.500693635749	0.471585228906	0.511791603976	0.49987802575	0.4334828997	0.586359940241	0.679078974123	0.425346027575	0.563376755655	0.889863942816	0.33007406301	0.514530707214	0.752786398247	0.394852392303	0.570739476859	0.53711948324	0.452327994465	0.58066478779	0.300864940447	0.364270146636	0.616322465192	0.811251226926	0.410978624116	0.481511928296	0.508727141228	0.321140959661	0.533910246165	0.691076022699	0.788262221741	0.571275090929	0.512909789218	0.511758826953	0.362183727232	0.274018463541	0.534401349693	0.0	0.559230785322	0.436951804126	0.49714529076	0.367641863213	0.443525309278	0.520903137	0.763060210355	0.43109460156	0.274311747089	0.649571696175	0.463122822684	0.856171101288	0.441055594236	0.394259992303
P37.G6.no.no.no.unknown.mzXML	0.588975040206	0.82664187574	0.763822989834	0.702789353594	0.526290518763	0.612137849582	0.510840019511	0.53940906523	0.455257217817	0.477081859	0.613264579807	0.734344888	0.653443008173	0.687887198312	0.608495887196	0.396492618112	0.629964482925	0.616750647192	0.842180849237	0.660731816152	0.619250543761	0.439089815122	0.457649745814	0.510211065755	0.601094248598	0.535009463697	0.687098273156	0.589830101025	0.793351028793	0.871350829871	0.791221862044	0.853723173439	0.736886253184	0.669320900496	0.764290752764	0.677240225646	0.502749313995	0.743659222385	0.478900107782	0.684251657	0.487767064976	0.542789419686	0.658580236171	0.61024439961	0.42484111685	0.608913310804	0.497742466251	0.513640801486	0.717102373132	0.757135016729	0.773404141227	0.545202588	0.73994920287	0.742575423871	0.697751575698	0.805090508097	0.798408364302	0.770305577574	0.427985399858	0.697704820698	0.493079230986	0.688489052558	0.722066262305	0.657344347829	0.642928911464	0.664675932174	0.557955722221	0.543804264912	0.63848766	0.534902706233	0.586552546	0.697303200243	0.603289655	0.698449977206	0.754189508877	0.722028236973	0.720853003	0.724448014413	0.671101399329	0.557015713443	0.688357788467	0.66001351166	0.71903762986	0.878256034766	0.559392091441	0.613990301193	0.594523619595	0.503170107255	0.547930974	0.689275897554	0.684590176789	0.763093772408	0.57321436064	0.489122099489	0.720589028581	0.769109956117	0.615356357654	0.618494033191	0.392353928304	0.725461010314	0.561615199219	0.642027247253	0.770965561344	0.589833302025	0.708225814146	0.694466623611	0.459604793811	0.505840658741	0.792857591457	0.559230785322	0.0	0.632354788	0.638186048543	0.462303784807	0.60661456241	0.667516773335	0.708916685854	0.664546981839	0.556881673778	0.741711932613	0.703084735891	0.83815173	0.72501415555	0.662482603494
